Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Honda City,Honda,Hyderabad,2015,65051,Petrol,Manual,3,0,1497.0,119.0,5.0,536000
Maruti Wagon R 1.0,Maruti,Hyderabad,2014,75695,Petrol,Manual,1,0,998.0,68.0,5.0,338000
Maruti Wagon R 1.0,Maruti,Hyderabad,2013,51088,Petrol,Manual,2,0,998.0,68.0,5.0,311000
Maruti Celerio,Maruti,Hyderabad,2014,58071,Petrol,Automatic,3,0,998.0,68.0,5.0,356000
Maruti Wagon R 1.0,Maruti,Hyderabad,2012,76750,Petrol,Manual,1,0,998.0,68.0,5.0,312000
Maruti Swift Dzire,Maruti,Hyderabad,2014,55835,Petrol,Manual,1,0,1197.0,87.0,5.0,484000
Maruti Baleno,Maruti,Hyderabad,2018,85573,Petrol,Automatic,1,0,1197.0,84.0,5.0,605000
Maruti Dzire,Maruti,Hyderabad,2022,52707,Petrol,Automatic,2,0,1197.0,90.0,5.0,801000
Hyundai Xcent,Hyundai,Hyderabad,2015,70021,Petrol,Manual,2,0,1197.0,83.0,5.0,420000
Maruti Baleno,Maruti,Hyderabad,2019,36495,Petrol,Manual,1,0,1197.0,84.0,5.0,619000
Hyundai Elite i20,Hyundai,Hyderabad,2016,77521,Petrol,Manual,2,0,1197.0,83.0,5.0,609000
Tata Tiago,Tata,Hyderabad,2017,72749,Petrol,Manual,3,0,1199.0,85.0,5.0,404000
Honda City,Honda,Hyderabad,2015,95906,Diesel,Manual,2,0,1498.0,100.0,5.0,546000
Maruti Swift Dzire,Maruti,Hyderabad,2013,52178,Petrol,Manual,2,0,1197.0,87.0,5.0,446000
Maruti Celerio,Maruti,Hyderabad,2018,69185,Petrol,Automatic,1,0,998.0,68.0,5.0,458000
Hyundai Grand i10,Hyundai,Hyderabad,2013,76167,Petrol,Manual,2,0,1197.0,83.0,5.0,396000
Maruti Ciaz,Maruti,Hyderabad,2018,98119,Petrol,Manual,1,0,1373.0,92.0,5.0,683000
Honda Brio,Honda,Hyderabad,2016,55189,Petrol,Manual,2,0,1198.0,88.0,5.0,400000
Maruti Wagon R 1.0,Maruti,Hyderabad,2014,83098,Petrol,Manual,2,0,998.0,68.0,5.0,324000
Ford FREESTYLE,Ford,Hyderabad,2018,60679,Petrol,Manual,1,0,1194.0,96.0,5.0,553000
Hyundai Santro Xing,Hyundai,Hyderabad,2012,50123,Petrol,Manual,1,0,1086.0,63.0,5.0,256000
Maruti Celerio,Maruti,Hyderabad,2020,47616,Petrol,Automatic,2,0,998.0,68.0,5.0,562000
Maruti S PRESSO,Maruti,Hyderabad,2022,59398,Petrol,Manual,1,0,998.0,68.0,5.0,458000
Hyundai Grand i10,Hyundai,Hyderabad,2014,86223,Petrol,Automatic,2,0,1197.0,83.0,5.0,431000
Nissan MAGNITE,Nissan,Hyderabad,2021,34210,Petrol,Automatic,1,0,999.0,100.0,5.0,863000
Tata NEXON,Tata,Hyderabad,2020,46626,Petrol,Manual,1,0,1199.0,120.0,5.0,1033000
Maruti Wagon R 1.0,Maruti,Hyderabad,2015,29956,Petrol,Manual,1,0,998.0,68.0,5.0,390000
Maruti Wagon R 1.0,Maruti,Hyderabad,2015,43791,Petrol,Manual,3,0,998.0,68.0,5.0,333000
Hyundai VENUE,Hyundai,Hyderabad,2021,40080,Petrol,Automatic,1,0,998.0,120.0,5.0,975000
Maruti New Wagon-R,Maruti,Hyderabad,2022,22594,Petrol,Manual,1,0,1197.0,90.0,5.0,630000
Maruti Wagon R 1.0,Maruti,Hyderabad,2016,77225,Petrol,Manual,1,0,998.0,68.0,5.0,388000
Hyundai i10,Hyundai,Hyderabad,2016,58416,Petrol,Manual,2,0,1086.0,69.0,5.0,399000
Maruti Wagon R 1.0,Maruti,Hyderabad,2012,72470,Petrol,Manual,1,0,998.0,68.0,5.0,275000
Maruti Celerio,Maruti,Hyderabad,2019,69332,Petrol,Manual,1,0,998.0,68.0,5.0,460000
Maruti Alto,Maruti,Hyderabad,2021,24463,Petrol,Manual,1,0,796.0,48.0,5.0,391800
Mahindra KUV 100 NXT,Mahindra,Hyderabad,2019,44303,Petrol,Manual,2,0,1198.0,82.0,6.0,580000
Maruti New Wagon-R,Maruti,Hyderabad,2020,48833,Petrol,Manual,1,0,1197.0,83.0,5.0,535000
Tata Tiago,Tata,Hyderabad,2021,52679,Petrol,Manual,1,0,1199.0,86.0,5.0,579000
Hyundai i10,Hyundai,Hyderabad,2015,91398,Petrol,Manual,1,0,1086.0,69.0,5.0,351000
Maruti New Wagon-R,Maruti,Hyderabad,2019,52608,Petrol,Manual,2,0,1197.0,83.0,5.0,530000
Maruti Wagon R 1.0,Maruti,Hyderabad,2012,61342,Petrol,Manual,2,0,998.0,68.0,5.0,295000
Maruti Wagon R 1.0,Maruti,Hyderabad,2016,82834,Petrol,Automatic,1,0,998.0,68.0,5.0,387000
Maruti Alto K10,Maruti,Hyderabad,2016,26500,Petrol,Automatic,2,0,998.0,68.0,5.0,362000
Honda City,Honda,Hyderabad,2012,65530,Petrol,Manual,2,0,1497.0,118.0,5.0,408000
Maruti Ciaz,Maruti,Hyderabad,2017,105815,Petrol,Manual,2,0,1373.0,92.0,5.0,568400
Hyundai i20 Active,Hyundai,Hyderabad,2017,95737,Petrol,Manual,2,0,1197.0,83.0,5.0,585000
Hyundai Grand i10,Hyundai,Hyderabad,2018,31444,Petrol,Automatic,2,0,1197.0,83.0,5.0,625000
Maruti Alto 800,Maruti,Hyderabad,2017,46112,Petrol,Manual,1,0,796.0,48.0,5.0,303000
Hyundai Creta,Hyundai,Hyderabad,2017,64703,Petrol,Automatic,2,0,1591.0,123.0,5.0,1028000
Renault Duster,Renault,Hyderabad,2016,93571,Diesel,Automatic,1,0,1461.0,110.0,5.0,673000
Maruti Alto 800,Maruti,Hyderabad,2017,96161,Petrol,Manual,2,0,796.0,48.0,5.0,276000
Hyundai VENUE,Hyundai,Hyderabad,2021,10086,Petrol,Manual,1,0,998.0,120.0,5.0,1054775
Maruti Alto 800,Maruti,Hyderabad,2017,77702,Petrol,Manual,1,0,796.0,48.0,5.0,282000
Hyundai Xcent,Hyundai,Hyderabad,2015,35155,Petrol,Manual,2,0,1197.0,83.0,5.0,439000
Maruti Wagon R 1.0,Maruti,Hyderabad,2014,69455,Petrol,Manual,1,0,998.0,68.0,5.0,344000
Hyundai VENUE,Hyundai,Hyderabad,2020,73672,Petrol,Manual,1,0,998.0,120.0,5.0,866000
Honda Brio,Honda,Hyderabad,2013,61406,Petrol,Manual,2,0,1198.0,88.0,5.0,319000
Renault Kwid,Renault,Hyderabad,2021,44865,Petrol,Automatic,1,0,999.0,68.0,5.0,499000
Maruti Alto K10,Maruti,Hyderabad,2019,39091,Petrol,Manual,1,0,998.0,68.0,5.0,384000
Maruti Alto 800,Maruti,Hyderabad,2017,49061,Petrol,Manual,1,0,796.0,48.0,5.0,282500
Maruti S PRESSO,Maruti,Hyderabad,2021,16647,Petrol,Manual,1,0,998.0,68.0,5.0,480000
Maruti Baleno,Maruti,Hyderabad,2019,36262,Petrol,Manual,1,0,1197.0,84.0,5.0,677000
Ford Ecosport,Ford,Hyderabad,2018,88254,Diesel,Manual,2,0,1498.0,101.0,5.0,725000
Maruti Alto K10,Maruti,Hyderabad,2016,85292,Petrol,Automatic,1,0,998.0,68.0,5.0,317000
Maruti Celerio X,Maruti,Hyderabad,2018,68971,Petrol,Automatic,2,0,998.0,68.0,5.0,449000
Tata ALTROZ,Tata,Hyderabad,2021,53218,Petrol,Manual,1,0,1199.0,86.0,5.0,758000
Honda Brio,Honda,Hyderabad,2012,62569,Petrol,Manual,2,0,1198.0,88.0,5.0,313000
Honda City,Honda,Hyderabad,2017,115627,Petrol,Automatic,2,0,1497.0,119.0,5.0,715000
Renault TRIBER,Renault,Hyderabad,2020,45777,Petrol,Automatic,1,0,999.0,72.0,7.0,677000
Honda Brio,Honda,Hyderabad,2014,97126,Petrol,Manual,1,0,1198.0,88.0,5.0,344000
Maruti Celerio,Maruti,Hyderabad,2018,99649,Petrol,Manual,1,0,998.0,68.0,5.0,476000
Maruti Wagon R 1.0,Maruti,Hyderabad,2018,92102,Petrol,Manual,1,0,998.0,68.0,5.0,402000
Hyundai VENUE,Hyundai,Hyderabad,2021,37490,Petrol,Manual,1,0,998.0,120.0,5.0,947300
Hyundai NEW SANTRO,Hyundai,Hyderabad,2020,28540,Petrol,Manual,1,0,1086.0,69.0,5.0,490000
Datsun Redi Go,Datsun,Hyderabad,2020,39249,Petrol,Automatic,1,0,999.0,68.0,5.0,417000
Hyundai Grand i10,Hyundai,Hyderabad,2015,101450,Diesel,Manual,2,0,1120.0,71.0,5.0,439000
Maruti Celerio,Maruti,Hyderabad,2015,75112,Petrol,Automatic,1,0,998.0,68.0,5.0,403000
Hyundai Grand i10,Hyundai,Hyderabad,2019,53131,Petrol,Manual,2,0,1197.0,83.0,5.0,524000
Maruti Wagon R 1.0,Maruti,Hyderabad,2015,90358,Petrol,Manual,3,0,998.0,68.0,5.0,319000
Hyundai Elite i20,Hyundai,Hyderabad,2020,65743,Petrol,Manual,1,0,1197.0,83.0,5.0,777000
Hyundai VENUE,Hyundai,Hyderabad,2021,33023,Petrol,Manual,1,0,998.0,120.0,5.0,918000
Hyundai GRAND I10 NIOS,Hyundai,Hyderabad,2020,70045,Petrol,Manual,1,0,1197.0,83.0,5.0,607000
Hyundai Grand i10,Hyundai,Hyderabad,2017,38401,Petrol,Manual,2,0,1197.0,83.0,5.0,519000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2019,33336,Petrol,Automatic,2,0,1086.0,69.0,5.0,499000
Hyundai i10,Hyundai,Hyderabad,2013,54312,Petrol,Manual,2,0,1197.0,80.0,5.0,323000
Hyundai Grand i10,Hyundai,Hyderabad,2019,50358,Petrol,Manual,2,0,1197.0,83.0,5.0,514000
Hyundai Grand i10,Hyundai,Hyderabad,2019,33740,Petrol,Automatic,2,0,1197.0,83.0,5.0,633000
Hyundai AURA,Hyundai,Hyderabad,2022,37286,Petrol,Automatic,1,0,1197.0,83.0,5.0,836700
Maruti BREZZA,Maruti,Hyderabad,2022,23690,Petrol,Manual,1,0,1462.0,103.0,5.0,1189000
Nissan Micra,Nissan,Hyderabad,2017,69527,Petrol,Automatic,1,0,1198.0,77.0,5.0,435000
Renault Duster,Renault,Hyderabad,2020,68856,Petrol,Automatic,1,0,1330.0,156.0,5.0,978000
Hyundai Grand i10,Hyundai,Hyderabad,2017,72376,Petrol,Automatic,2,0,1197.0,83.0,5.0,511000
Hyundai VENUE,Hyundai,Hyderabad,2022,19887,Petrol,Manual,1,0,998.0,120.0,5.0,1094000
Honda City,Honda,Hyderabad,2017,40742,Petrol,Automatic,2,0,1497.0,119.0,5.0,897000
Honda Brio,Honda,Hyderabad,2013,82612,Petrol,Manual,3,0,1198.0,88.0,5.0,326000
Nissan Micra,Nissan,Hyderabad,2015,47650,Petrol,Automatic,1,0,1198.0,77.0,5.0,422000
Datsun Go Plus,Datsun,Hyderabad,2019,12049,Petrol,Manual,1,0,1198.0,68.0,7.0,532000
Maruti Wagon R 1.0,Maruti,Hyderabad,2012,79478,Petrol,Manual,2,0,998.0,68.0,5.0,290000
Maruti BREZZA,Maruti,Hyderabad,2023,18693,Petrol,Manual,1,0,1462.0,103.0,5.0,1258000
Renault Duster,Renault,Hyderabad,2017,96335,Petrol,Automatic,1,0,1498.0,106.0,5.0,720000
Renault Kwid,Renault,Hyderabad,2021,45901,Petrol,Manual,1,0,799.0,54.0,5.0,410000
Maruti Alto 800,Maruti,Hyderabad,2013,48658,Petrol,Manual,2,0,796.0,48.0,5.0,243000
Maruti Alto 800,Maruti,Hyderabad,2013,56113,Petrol,Manual,2,0,796.0,48.0,5.0,236000
Maruti Celerio,Maruti,Hyderabad,2017,77481,Petrol,Automatic,2,0,998.0,68.0,5.0,431000
Maruti Celerio,Maruti,Hyderabad,2014,98335,Petrol,Automatic,1,0,998.0,68.0,5.0,376000
Hyundai Grand i10,Hyundai,Hyderabad,2016,63423,Petrol,Manual,2,0,1197.0,83.0,5.0,423000
Maruti IGNIS,Maruti,Hyderabad,2017,63716,Petrol,Manual,1,0,1197.0,83.0,5.0,508000
Nissan Micra,Nissan,Hyderabad,2018,41059,Petrol,Automatic,2,0,1198.0,77.0,5.0,540000
Maruti Alto 800,Maruti,Hyderabad,2017,66467,Petrol,Manual,2,0,796.0,48.0,5.0,295000
Maruti Wagon R 1.0,Maruti,Hyderabad,2015,97385,Petrol,Manual,2,0,998.0,68.0,5.0,370000
Maruti IGNIS,Maruti,Hyderabad,2018,33509,Petrol,Automatic,1,0,1197.0,83.0,5.0,540000
Maruti Celerio,Maruti,Hyderabad,2017,53241,Petrol,Automatic,1,0,998.0,68.0,5.0,480000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2021,60897,Petrol,Automatic,2,0,1086.0,69.0,5.0,516000
Maruti Wagon R 1.0,Maruti,Hyderabad,2017,92836,Petrol,Manual,1,0,998.0,68.0,5.0,401000
Maruti IGNIS,Maruti,Hyderabad,2017,70873,Petrol,Manual,1,0,1197.0,83.0,5.0,462000
Hyundai GRAND I10 NIOS,Hyundai,Hyderabad,2020,30197,Petrol,Automatic,2,0,1197.0,83.0,5.0,744000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2020,48844,Petrol,Automatic,1,0,1086.0,69.0,5.0,599000
Maruti Wagon R 1.0,Maruti,Hyderabad,2015,34292,Petrol,Manual,2,0,998.0,68.0,5.0,349000
Maruti IGNIS,Maruti,Hyderabad,2017,85064,Petrol,Manual,1,0,1197.0,83.0,5.0,464500
Maruti Celerio,Maruti,Hyderabad,2021,24059,Petrol,Automatic,1,0,998.0,67.0,5.0,644000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2018,37274,Petrol,Manual,1,0,1086.0,69.0,5.0,497000
Hyundai Grand i10,Hyundai,Hyderabad,2015,77381,Petrol,Automatic,1,0,1197.0,83.0,5.0,436000
Hyundai Grand i10,Hyundai,Hyderabad,2015,51290,Petrol,Manual,2,0,1197.0,83.0,5.0,436000
Maruti Ciaz,Maruti,Hyderabad,2016,79933,Petrol,Manual,1,0,1373.0,92.0,5.0,583200
KIA SELTOS,KIA,Hyderabad,2020,49257,Petrol,Automatic,1,0,1353.0,140.0,5.0,1459000
Maruti Baleno,Maruti,Hyderabad,2019,32201,Petrol,Automatic,1,0,1197.0,84.0,5.0,777000
Volkswagen TAIGUN,Volkswagen,Hyderabad,2021,37326,Petrol,Automatic,1,0,999.0,115.0,5.0,1474000
Hyundai Creta,Hyundai,Hyderabad,2017,52180,Petrol,Automatic,2,0,1591.0,123.0,5.0,1008000
Hyundai VENUE,Hyundai,Hyderabad,2020,35185,Petrol,Automatic,2,0,998.0,120.0,5.0,1009000
Maruti S PRESSO,Maruti,Hyderabad,2021,18842,Petrol,Manual,2,0,998.0,68.0,5.0,444800
Hyundai Elite i20,Hyundai,Hyderabad,2019,33221,Petrol,Manual,2,0,1197.0,83.0,5.0,675000
Toyota URBAN CRUISER,Toyota,Hyderabad,2022,20214,Petrol,Automatic,1,0,1462.0,105.0,5.0,1040000
Maruti Swift,Maruti,Hyderabad,2011,86465,Petrol,Manual,1,0,1197.0,85.0,5.0,291000
Maruti Baleno,Maruti,Hyderabad,2015,61446,Petrol,Manual,2,0,1197.0,84.0,5.0,482000
Maruti Baleno,Maruti,Hyderabad,2017,83450,Petrol,Manual,1,0,1197.0,84.0,5.0,583000
Maruti Wagon R 1.0,Maruti,Hyderabad,2016,63813,Petrol,Manual,2,0,998.0,68.0,5.0,336000
Tata NEXON,Tata,Hyderabad,2020,45935,Petrol,Manual,1,0,1199.0,120.0,5.0,724000
Maruti Alto 800,Maruti,Hyderabad,2014,87536,Petrol,Manual,2,0,796.0,48.0,5.0,221000
Mahindra Thar,Mahindra,Hyderabad,2021,32709,Petrol,Automatic,2,0,1997.0,152.0,4.0,1446000
Hyundai Creta,Hyundai,Hyderabad,2017,82225,Petrol,Automatic,1,0,1591.0,123.0,5.0,970000
Honda Amaze,Honda,Hyderabad,2013,62959,Petrol,Manual,1,0,1198.0,88.0,5.0,405000
Hyundai i10,Hyundai,Hyderabad,2013,46910,Petrol,Manual,1,0,1086.0,69.0,5.0,308000
MG HECTOR,MG,Hyderabad,2020,55007,Petrol,Automatic,2,0,1451.0,143.0,5.0,1487000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2021,17789,Petrol,Manual,1,0,1086.0,69.0,5.0,475000
Hyundai Grand i10,Hyundai,Hyderabad,2018,67778,Petrol,Automatic,1,0,1197.0,83.0,5.0,550000
Honda Jazz,Honda,Hyderabad,2017,59005,Petrol,Manual,1,0,1199.0,90.0,5.0,562000
Mahindra BOLERO NEO,Mahindra,Hyderabad,2022,64550,Diesel,Manual,1,0,1493.0,100.0,7.0,1057000
MG HECTOR,MG,Hyderabad,2021,47850,Petrol,Automatic,1,0,1451.0,143.0,5.0,1572000
Honda Jazz,Honda,Hyderabad,2017,66797,Petrol,Automatic,1,0,1199.0,90.0,5.0,575000
Tata NEXON,Tata,Hyderabad,2022,32111,Petrol,Automatic,1,0,1199.0,120.0,5.0,1220000
Tata PUNCH,Tata,Hyderabad,2022,20354,Petrol,Manual,1,0,1199.0,86.0,5.0,797000
Hyundai Grand i10,Hyundai,Hyderabad,2015,64785,Petrol,Manual,2,0,1197.0,83.0,5.0,415000
Maruti Baleno,Maruti,Hyderabad,2022,49533,Petrol,Manual,1,0,1197.0,90.0,5.0,857000
Tata Tiago,Tata,Hyderabad,2019,65331,Petrol,Manual,2,0,1199.0,85.0,5.0,485000
Renault Kwid,Renault,Hyderabad,2021,21143,Petrol,Manual,1,0,999.0,68.0,5.0,487000
Volkswagen Polo,Volkswagen,Hyderabad,2021,44597,Petrol,Automatic,1,0,999.0,110.0,5.0,885000
Volkswagen TAIGUN,Volkswagen,Hyderabad,2022,35918,Petrol,Automatic,1,0,999.0,115.0,5.0,1454000
Hyundai Grand i10,Hyundai,Hyderabad,2015,96635,Petrol,Manual,2,0,1197.0,83.0,5.0,393000
Hyundai Elite i20,Hyundai,Hyderabad,2016,53500,Petrol,Manual,1,0,1197.0,83.0,5.0,622000
Renault Kwid,Renault,Hyderabad,2021,22835,Petrol,Automatic,1,0,999.0,68.0,5.0,520000
Hyundai Grand i10,Hyundai,Hyderabad,2019,45619,Petrol,Manual,1,0,1197.0,83.0,5.0,532000
Hyundai Elite i20,Hyundai,Hyderabad,2017,56670,Petrol,Manual,2,0,1197.0,83.0,5.0,581000
Maruti Alto 800,Maruti,Hyderabad,2017,63989,Petrol,Manual,2,0,796.0,48.0,5.0,281000
Hyundai Grand i10,Hyundai,Hyderabad,2015,77723,Petrol,Manual,1,0,1197.0,83.0,5.0,459000
Hyundai NEW I20,Hyundai,Hyderabad,2021,27958,Petrol,Manual,2,0,998.0,120.0,5.0,919000
Maruti Swift,Maruti,Hyderabad,2018,74858,Petrol,Manual,1,0,1197.0,83.0,5.0,549000
Hyundai Grand i10,Hyundai,Hyderabad,2016,101404,Petrol,Manual,2,0,1197.0,83.0,5.0,415000
KIA SONET,KIA,Hyderabad,2021,26368,Petrol,Manual,1,0,1197.0,83.0,5.0,820000
Tata NEXON,Tata,Hyderabad,2023,5856,Petrol,Automatic,1,0,1199.0,120.0,5.0,1026000
Maruti Ciaz,Maruti,Hyderabad,2018,50723,Petrol,Automatic,2,0,1462.0,105.0,5.0,779000
Maruti Baleno,Maruti,Hyderabad,2022,31283,Petrol,Manual,1,0,1197.0,90.0,5.0,858000
Maruti Swift,Maruti,Hyderabad,2018,49070,Petrol,Automatic,1,0,1197.0,83.0,5.0,705000
Skoda Rapid,Skoda,Hyderabad,2019,81413,Petrol,Manual,2,0,1598.0,105.0,5.0,889000
Maruti Ciaz,Maruti,Hyderabad,2023,20108,Petrol,Manual,1,0,1462.0,105.0,5.0,865000
Hyundai Elite i20,Hyundai,Hyderabad,2017,54765,Petrol,Manual,1,0,1197.0,83.0,5.0,649000
Honda Amaze,Honda,Hyderabad,2020,29367,Petrol,Automatic,2,0,1199.0,90.0,5.0,804000
Maruti Wagon R 1.0,Maruti,Hyderabad,2018,41965,Petrol,Manual,2,0,998.0,68.0,5.0,428800
Renault Kwid,Renault,Hyderabad,2018,58851,Petrol,Automatic,1,0,999.0,68.0,5.0,386000
Maruti Alto 800,Maruti,Hyderabad,2017,47179,Petrol,Manual,1,0,796.0,48.0,5.0,307000
Hyundai i20 Active,Hyundai,Hyderabad,2018,59374,Petrol,Manual,2,0,1197.0,83.0,5.0,646000
Tata TIGOR,Tata,Hyderabad,2021,47778,Petrol,Manual,1,0,1199.0,86.0,5.0,585000
Maruti New Wagon-R,Maruti,Hyderabad,2019,95456,Petrol,Automatic,1,0,998.0,68.0,5.0,498000
Maruti Baleno,Maruti,Hyderabad,2020,55997,Petrol,Manual,1,0,1197.0,83.0,5.0,712000
Honda City,Honda,Hyderabad,2020,29835,Petrol,Automatic,1,0,1498.0,121.0,5.0,1204000
Tata Tiago,Tata,Hyderabad,2018,70841,Petrol,Manual,1,0,1199.0,85.0,5.0,496000
Mahindra XUV300,Mahindra,Hyderabad,2020,20986,Petrol,Manual,1,0,1197.0,110.0,5.0,793000
Hyundai Eon,Hyundai,Hyderabad,2014,59689,Petrol,Manual,1,0,814.0,56.0,5.0,249000
Mahindra XUV300,Mahindra,Hyderabad,2021,12315,Petrol,Manual,1,0,1197.0,110.0,5.0,988000
Hyundai Grand i10,Hyundai,Hyderabad,2018,51280,Petrol,Manual,1,0,1197.0,83.0,5.0,521000
Maruti New Wagon-R,Maruti,Hyderabad,2021,37541,Petrol,Automatic,1,0,1197.0,83.0,5.0,613000
Honda Brio,Honda,Hyderabad,2014,90073,Petrol,Manual,2,0,1198.0,88.0,5.0,341000
Honda Amaze,Honda,Hyderabad,2019,17135,Petrol,Manual,1,0,1199.0,90.0,5.0,611000
Volkswagen TAIGUN,Volkswagen,Hyderabad,2022,46791,Petrol,Automatic,1,0,1498.0,150.0,5.0,1686000
Maruti Celerio,Maruti,Hyderabad,2017,81204,Petrol,Manual,1,0,998.0,68.0,5.0,413000
Maruti Swift,Maruti,Hyderabad,2013,102255,Diesel,Manual,1,0,1248.0,75.0,5.0,492000
Volkswagen Polo,Volkswagen,Hyderabad,2017,43208,Petrol,Manual,1,0,1198.0,75.0,5.0,671000
