Name,Automaker,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage(kmpl),Engine (CC),Power (bhp),Seats,Price
Maruti Dzire,Maruti,Hyderabad,2020,15435,Petrol,Automatic,1,0,1197.0,90.0,5.0,785200
Hyundai Creta,Hyundai,Hyderabad,2016,76700,Diesel,Manual,2,0,1396.0,90.0,5.0,823000
Hyundai Elite i20,Hyundai,Hyderabad,2019,31381,Petrol,Manual,1,0,1197.0,83.0,5.0,691000
Honda Amaze,Honda,Hyderabad,2018,88464,Petrol,Manual,1,0,1199.0,90.0,5.0,556000
Hyundai Verna,Hyundai,Hyderabad,2015,99131,Petrol,Manual,1,0,1591.0,123.0,5.0,587000
Hyundai Elite i20,Hyundai,Hyderabad,2019,25914,Petrol,Manual,1,0,1197.0,83.0,5.0,670000
Hyundai Grand i10,Hyundai,Hyderabad,2020,16292,Petrol,Manual,1,0,1197.0,83.0,5.0,643000
Renault Kwid,Renault,Hyderabad,2021,15248,Petrol,Automatic,1,0,999.0,68.0,5.0,484600
Maruti Baleno,Maruti,Hyderabad,2020,25580,Petrol,Manual,1,0,1197.0,83.0,5.0,767000
Honda Amaze,Honda,Hyderabad,2019,20490,Petrol,Manual,1,0,1199.0,90.0,5.0,703000
Hyundai i10,Hyundai,Hyderabad,2014,49024,Petrol,Manual,1,0,1086.0,69.0,5.0,319000
Tata NEXON,Tata,Hyderabad,2023,10718,Petrol,Manual,1,0,1199.0,120.0,5.0,998000
Maruti Ciaz,Maruti,Hyderabad,2020,61765,Petrol,Manual,2,0,1462.0,105.0,5.0,803200
Renault Kwid,Renault,Hyderabad,2018,55310,Petrol,Manual,2,0,999.0,68.0,5.0,310000
Maruti Baleno,Maruti,Hyderabad,2019,11957,Petrol,Automatic,2,0,1197.0,83.0,5.0,714000
Hyundai Elite i20,Hyundai,Hyderabad,2018,71208,Petrol,Manual,1,0,1197.0,83.0,5.0,700000
Renault Kwid,Renault,Hyderabad,2023,10731,Petrol,Automatic,1,0,999.0,68.0,5.0,619000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2018,25871,Petrol,Automatic,2,0,1086.0,69.0,5.0,522000
Maruti Alto,Maruti,Hyderabad,2020,30292,Petrol,Manual,1,0,796.0,48.0,5.0,364000
Tata ALTROZ,Tata,Hyderabad,2020,35548,Petrol,Manual,1,0,1199.0,86.0,5.0,747000
Hyundai GRAND I10 NIOS,Hyundai,Hyderabad,2021,18433,Petrol,Automatic,1,0,1197.0,83.0,5.0,745000
Maruti Alto,Maruti,Hyderabad,2020,13485,Petrol,Manual,1,0,796.0,48.0,5.0,358000
Honda Amaze,Honda,Hyderabad,2014,37758,Petrol,Manual,2,0,1198.0,88.0,5.0,419000
Maruti Alto K10,Maruti,Hyderabad,2017,67823,Petrol,Automatic,2,0,998.0,68.0,5.0,357000
Maruti Swift,Maruti,Hyderabad,2021,23180,Petrol,Manual,1,0,1197.0,90.0,5.0,662000
Maruti IGNIS,Maruti,Hyderabad,2020,77633,Petrol,Manual,1,0,1197.0,83.0,5.0,518000
Ford Ecosport,Ford,Hyderabad,2020,39970,Diesel,Manual,1,0,1498.0,100.0,5.0,804000
Hyundai Grand i10,Hyundai,Hyderabad,2018,42137,Petrol,Manual,2,0,1197.0,83.0,5.0,533000
Maruti New Wagon-R,Maruti,Hyderabad,2020,19711,Petrol,Automatic,1,0,1197.0,83.0,5.0,602000
Maruti Celerio,Maruti,Hyderabad,2015,55223,Petrol,Automatic,1,0,998.0,68.0,5.0,403000
Maruti Swift,Maruti,Hyderabad,2020,55478,Petrol,Manual,1,0,1197.0,83.0,5.0,683000
Hyundai Creta,Hyundai,Hyderabad,2017,25980,Petrol,Manual,1,0,1591.0,123.0,5.0,947000
Tata ALTROZ,Tata,Hyderabad,2022,28466,Petrol,Automatic,1,0,1199.0,88.0,5.0,937000
Hyundai GRAND I10 NIOS,Hyundai,Hyderabad,2020,34100,Petrol,Manual,1,0,1197.0,83.0,5.0,673000
Hyundai Eon,Hyundai,Hyderabad,2015,49679,Petrol,Manual,2,0,814.0,56.0,5.0,293000
Maruti Swift Dzire,Maruti,Hyderabad,2015,89450,Diesel,Manual,2,0,1248.0,75.0,5.0,582000
Datsun Redi Go,Datsun,Hyderabad,2017,53382,Petrol,Manual,1,0,799.0,54.0,5.0,256000
Maruti Vitara Brezza,Maruti,Hyderabad,2021,68282,Petrol,Automatic,1,0,1462.0,105.0,5.0,1007000
Hyundai Elite i20,Hyundai,Hyderabad,2015,94670,Petrol,Manual,2,0,1197.0,83.0,5.0,489000
Mahindra XUV300,Mahindra,Hyderabad,2023,3529,Petrol,Manual,1,0,1197.0,110.0,5.0,999000
Tata NEXON,Tata,Hyderabad,2019,38868,Petrol,Manual,1,0,1198.0,110.0,5.0,648000
Honda City,Honda,Hyderabad,2017,56249,Petrol,Manual,2,0,1497.0,119.0,5.0,718000
Hyundai AURA,Hyundai,Hyderabad,2020,58604,Petrol,Automatic,1,0,1197.0,83.0,5.0,726000
Hyundai Grand i10,Hyundai,Hyderabad,2019,24125,Petrol,Manual,1,0,1197.0,83.0,5.0,522000
Tata ALTROZ,Tata,Hyderabad,2022,36608,Petrol,Manual,1,0,1199.0,86.0,5.0,806000
Hyundai Creta,Hyundai,Hyderabad,2020,26720,Petrol,Automatic,1,0,1497.0,115.0,5.0,1531000
KIA SONET,KIA,Hyderabad,2021,59656,Diesel,Manual,1,0,1493.0,100.0,5.0,1139000
Maruti XL6,Maruti,Hyderabad,2021,54421,Petrol,Manual,1,0,1462.0,105.0,6.0,999000
Maruti Swift,Maruti,Hyderabad,2023,10239,Petrol,Automatic,1,0,1197.0,90.0,5.0,748000
Maruti Dzire,Maruti,Hyderabad,2020,32142,Petrol,Automatic,1,0,1197.0,83.0,5.0,798000
Renault TRIBER,Renault,Hyderabad,2020,35604,Petrol,Automatic,1,0,999.0,72.0,7.0,672000
Honda City,Honda,Hyderabad,2016,56917,Petrol,Manual,2,0,1497.0,119.0,5.0,643600
Nissan MAGNITE,Nissan,Hyderabad,2021,12174,Petrol,Manual,1,0,999.0,72.0,5.0,686000
Maruti Wagon R 1.0,Maruti,Hyderabad,2018,99726,Petrol,Automatic,1,0,998.0,68.0,5.0,418000
Maruti Dzire,Maruti,Hyderabad,2017,77742,Diesel,Automatic,1,0,1248.0,75.0,5.0,643000
Maruti Celerio,Maruti,Hyderabad,2018,10060,Petrol,Automatic,1,0,998.0,68.0,5.0,499000
Tata PUNCH,Tata,Hyderabad,2022,12157,Petrol,Manual,1,0,1199.0,86.0,5.0,821000
Mahindra XUV300,Mahindra,Hyderabad,2019,41116,Petrol,Manual,1,0,1197.0,110.0,5.0,813000
Honda Jazz,Honda,Hyderabad,2017,53380,Petrol,Manual,2,0,1199.0,90.0,5.0,546000
Maruti Swift,Maruti,Hyderabad,2014,48194,Petrol,Manual,1,0,1197.0,87.0,5.0,473000
Hyundai i10,Hyundai,Hyderabad,2011,91664,Petrol,Manual,2,0,1197.0,80.0,5.0,256000
Hyundai GRAND I10 NIOS,Hyundai,Hyderabad,2020,61638,Petrol,Automatic,1,0,1197.0,83.0,5.0,671000
Maruti Baleno,Maruti,Hyderabad,2019,58448,Petrol,Manual,1,0,1197.0,83.0,5.0,683000
Maruti Alto,Maruti,Hyderabad,2022,19416,Petrol,Manual,1,0,796.0,48.0,5.0,441000
Maruti S PRESSO,Maruti,Hyderabad,2020,90701,Petrol,Manual,1,0,998.0,68.0,5.0,398000
Maruti Baleno,Maruti,Hyderabad,2020,65323,Petrol,Manual,1,0,1197.0,83.0,5.0,702000
Honda City,Honda,Hyderabad,2019,59379,Petrol,Manual,1,0,1497.0,119.0,5.0,904000
Maruti Dzire,Maruti,Hyderabad,2021,60706,Petrol,Manual,1,0,1197.0,90.0,5.0,722000
Hyundai Creta,Hyundai,Hyderabad,2020,72204,Petrol,Automatic,1,0,1353.0,140.0,5.0,1545000
Maruti Ciaz,Maruti,Hyderabad,2022,23327,Petrol,Manual,1,0,1462.0,105.0,5.0,978000
Maruti New Wagon-R,Maruti,Hyderabad,2020,50380,Petrol,Automatic,2,0,1197.0,83.0,5.0,562000
Maruti Baleno,Maruti,Hyderabad,2017,47626,Petrol,Manual,2,0,1197.0,84.0,5.0,618000
Ford FREESTYLE,Ford,Hyderabad,2019,34531,Petrol,Manual,1,0,1194.0,96.0,5.0,633000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2020,72395,Petrol,Automatic,1,0,1086.0,69.0,5.0,524000
Honda City,Honda,Hyderabad,2019,41339,Petrol,Automatic,2,0,1497.0,119.0,5.0,990000
Tata TIGOR,Tata,Hyderabad,2020,49158,Petrol,Manual,1,0,1199.0,86.0,5.0,695000
Honda Amaze,Honda,Hyderabad,2013,97920,Petrol,Manual,2,0,1198.0,88.0,5.0,396000
Maruti New Wagon-R,Maruti,Hyderabad,2020,52823,Petrol,Manual,1,0,1197.0,83.0,5.0,540000
Maruti Alto K10,Maruti,Hyderabad,2023,8023,Petrol,Automatic,1,0,998.0,67.0,5.0,582000
Honda Amaze,Honda,Hyderabad,2014,95495,Petrol,Manual,1,0,1198.0,88.0,5.0,407000
Honda City,Honda,Hyderabad,2015,115146,Petrol,Manual,2,0,1497.0,119.0,5.0,595000
Hyundai Grand i10,Hyundai,Hyderabad,2018,35643,Petrol,Manual,2,0,1197.0,83.0,5.0,534000
KIA SELTOS,KIA,Hyderabad,2021,55224,Diesel,Manual,1,0,1493.0,115.0,5.0,1393000
Ford FREESTYLE,Ford,Hyderabad,2018,56901,Petrol,Manual,2,0,1194.0,96.0,5.0,528000
Hyundai Creta,Hyundai,Hyderabad,2018,44229,Petrol,Automatic,1,0,1591.0,123.0,5.0,1135000
Honda Jazz,Honda,Hyderabad,2017,91922,Petrol,Manual,3,0,1199.0,90.0,5.0,538000
Maruti Alto,Maruti,Hyderabad,2022,10612,Petrol,Manual,1,0,796.0,48.0,5.0,429000
Maruti Celerio,Maruti,Hyderabad,2020,28358,Petrol,Manual,1,0,998.0,68.0,5.0,494000
Maruti Baleno,Maruti,Hyderabad,2016,93648,Petrol,Manual,3,0,1197.0,84.0,5.0,546550
Hyundai i10,Hyundai,Hyderabad,2011,58156,Petrol,Manual,1,0,1197.0,80.0,5.0,268000
Hyundai Verna,Hyundai,Hyderabad,2015,94724,Petrol,Manual,1,0,1591.0,123.0,5.0,584000
Maruti Baleno,Maruti,Hyderabad,2019,36144,Petrol,Manual,1,0,1197.0,83.0,5.0,710000
Hyundai VENUE,Hyundai,Hyderabad,2020,58509,Petrol,Manual,2,0,998.0,120.0,5.0,826000
Maruti Celerio,Maruti,Hyderabad,2017,51182,Petrol,Manual,2,0,998.0,68.0,5.0,414000
Honda Amaze,Honda,Hyderabad,2018,58138,Petrol,Manual,1,0,1198.0,88.0,5.0,525000
KIA SELTOS,KIA,Hyderabad,2021,34663,Petrol,Manual,1,0,1497.0,115.0,5.0,1147000
Maruti Swift,Maruti,Hyderabad,2013,85145,Petrol,Manual,2,0,1197.0,87.0,5.0,369000
Maruti Wagon R 1.0,Maruti,Hyderabad,2018,76210,Petrol,Manual,1,0,998.0,68.0,5.0,410000
Skoda KUSHAQ,Skoda,Hyderabad,2021,44075,Petrol,Automatic,1,0,999.0,115.0,5.0,1234000
Maruti S PRESSO,Maruti,Hyderabad,2020,80265,CNG,Manual,1,0,998.0,60.0,4.0,480000
Maruti Alto 800,Maruti,Hyderabad,2013,49551,Petrol,Manual,2,0,796.0,48.0,5.0,241000
Honda WR-V,Honda,Hyderabad,2017,88060,Diesel,Manual,1,0,1498.0,100.0,5.0,712000
Maruti Celerio X,Maruti,Hyderabad,2019,52328,Petrol,Automatic,1,0,998.0,68.0,5.0,525000
Maruti IGNIS,Maruti,Hyderabad,2019,72496,Petrol,Manual,2,0,1197.0,83.0,5.0,467000
Maruti Celerio,Maruti,Hyderabad,2016,87131,Petrol,Automatic,1,0,998.0,68.0,5.0,414000
Honda City,Honda,Hyderabad,2017,113962,Petrol,Manual,1,0,1497.0,119.0,5.0,712000
Volkswagen TAIGUN,Volkswagen,Hyderabad,2021,61526,Petrol,Automatic,1,0,999.0,115.0,5.0,1375000
Maruti Ciaz,Maruti,Hyderabad,2017,101069,Diesel,Manual,2,0,1248.0,90.0,5.0,767000
Hyundai VENUE,Hyundai,Hyderabad,2019,60269,Petrol,Automatic,1,0,998.0,120.0,5.0,924000
Maruti S PRESSO,Maruti,Hyderabad,2019,53383,Petrol,Manual,1,0,998.0,68.0,5.0,400000
Renault Kwid,Renault,Hyderabad,2021,50141,Petrol,Manual,2,0,999.0,68.0,5.0,420000
Maruti Wagon R 1.0,Maruti,Hyderabad,2018,64157,Petrol,Automatic,1,0,998.0,68.0,5.0,422000
Hyundai Grand i10,Hyundai,Hyderabad,2019,24312,Petrol,Manual,1,0,1197.0,83.0,5.0,526000
Maruti Wagon R 1.0,Maruti,Hyderabad,2017,66341,Petrol,Manual,1,0,998.0,68.0,5.0,408000
Hyundai Grand i10,Hyundai,Hyderabad,2016,88733,Petrol,Manual,2,0,1197.0,83.0,5.0,484000
Skoda KUSHAQ,Skoda,Hyderabad,2022,19562,Petrol,Automatic,1,0,999.0,115.0,5.0,1508000
Honda City,Honda,Hyderabad,2016,31972,Petrol,Automatic,1,0,1497.0,119.0,5.0,671000
Maruti New Wagon-R,Maruti,Hyderabad,2023,35595,Petrol,Manual,1,0,1197.0,90.0,5.0,609000
Hyundai Elite i20,Hyundai,Hyderabad,2017,73815,Petrol,Manual,1,0,1197.0,83.0,5.0,614000
Tata NEXON,Tata,Hyderabad,2021,23893,Petrol,Automatic,2,0,1199.0,120.0,5.0,1067000
Mahindra Kuv100,Mahindra,Hyderabad,2017,47082,Petrol,Manual,1,0,1198.0,82.0,6.0,396000
Tata NEXON,Tata,Hyderabad,2022,22121,Petrol,Manual,1,0,1199.0,120.0,5.0,1153000
Maruti Baleno,Maruti,Hyderabad,2019,31968,Petrol,Manual,1,0,1197.0,83.0,5.0,717000
Honda Jazz,Honda,Hyderabad,2017,83349,Petrol,Automatic,2,0,1199.0,90.0,5.0,576000
Tata Tiago,Tata,Hyderabad,2020,57810,Petrol,Manual,1,0,1199.0,86.0,5.0,510000
Maruti Swift Dzire,Maruti,Hyderabad,2014,84992,Petrol,Manual,1,0,1197.0,87.0,5.0,476000
Maruti Dzire,Maruti,Hyderabad,2021,39505,Petrol,Manual,1,0,1197.0,90.0,5.0,784000
Hyundai Creta,Hyundai,Hyderabad,2017,108343,Diesel,Manual,1,0,1582.0,128.0,5.0,924000
Tata NEXON,Tata,Hyderabad,2020,23529,Petrol,Manual,1,0,1199.0,120.0,5.0,1026000
Hyundai Elite i20,Hyundai,Hyderabad,2017,45075,Petrol,Manual,1,0,1197.0,83.0,5.0,626000
Maruti Alto K10,Maruti,Hyderabad,2013,70050,Petrol,Manual,2,0,998.0,68.0,5.0,233000
Ford Ecosport,Ford,Hyderabad,2018,57215,Petrol,Manual,2,0,1497.0,123.0,5.0,765000
Maruti Swift,Maruti,Hyderabad,2015,90513,Diesel,Manual,1,0,1248.0,75.0,5.0,521000
Hyundai Verna,Hyundai,Hyderabad,2012,118959,Diesel,Manual,3,0,1582.0,128.0,5.0,381000
Tata NEXON,Tata,Hyderabad,2019,72094,Petrol,Manual,2,0,1198.0,110.0,5.0,846000
Skoda Rapid,Skoda,Hyderabad,2019,42889,Petrol,Manual,1,0,1598.0,105.0,5.0,878000
Datsun Redi Go,Datsun,Hyderabad,2020,39435,Petrol,Manual,1,0,999.0,68.0,5.0,349000
Renault TRIBER,Renault,Hyderabad,2020,16631,Petrol,Automatic,1,0,999.0,72.0,7.0,633000
Maruti Dzire,Maruti,Hyderabad,2020,51090,Petrol,Manual,1,0,1197.0,83.0,5.0,701000
Honda Amaze,Honda,Hyderabad,2016,81183,Petrol,Manual,1,0,1198.0,88.0,5.0,456000
Renault Kwid,Renault,Hyderabad,2017,50862,Petrol,Manual,1,0,799.0,54.0,5.0,317000
Maruti XL6,Maruti,Hyderabad,2020,46257,Petrol,Manual,1,0,1462.0,105.0,6.0,931000
Tata NEXON,Tata,Hyderabad,2020,22741,Petrol,Manual,1,0,1199.0,120.0,5.0,1014000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2019,61740,Petrol,Manual,1,0,1086.0,69.0,5.0,419000
Maruti S PRESSO,Maruti,Hyderabad,2019,44589,Petrol,Automatic,1,0,998.0,68.0,5.0,471000
Maruti Ertiga,Maruti,Hyderabad,2022,28892,Petrol,Manual,1,0,1462.0,105.0,7.0,1083000
Renault TRIBER,Renault,Hyderabad,2019,17287,Petrol,Manual,2,0,999.0,72.0,7.0,618000
Maruti Swift,Maruti,Hyderabad,2017,63852,Petrol,Manual,1,0,1197.0,84.0,5.0,532000
Hyundai VENUE,Hyundai,Hyderabad,2022,30590,Petrol,Manual,1,0,998.0,120.0,5.0,951000
Maruti Swift,Maruti,Hyderabad,2018,72273,Diesel,Manual,2,0,1248.0,75.0,5.0,610000
Maruti Swift Dzire,Maruti,Hyderabad,2016,107226,Petrol,Manual,3,0,1197.0,84.0,5.0,452000
Maruti Swift Dzire,Maruti,Hyderabad,2017,53469,Petrol,Manual,1,0,1197.0,84.0,5.0,538000
Ford Ecosport,Ford,Hyderabad,2017,97106,Diesel,Manual,1,0,1498.0,101.0,5.0,595000
Maruti Alto K10,Maruti,Hyderabad,2013,62715,Petrol,Manual,2,0,998.0,68.0,5.0,194000
Skoda Rapid,Skoda,Hyderabad,2020,38521,Petrol,Automatic,2,0,999.0,110.0,5.0,889000
Hyundai Eon,Hyundai,Hyderabad,2013,24996,Petrol,Manual,2,0,814.0,56.0,5.0,231000
Maruti Ciaz,Maruti,Hyderabad,2019,84123,Diesel,Manual,2,0,1498.0,95.0,5.0,679000
Jeep Compass,Jeep,Hyderabad,2018,114373,Diesel,Manual,2,0,1956.0,173.0,5.0,973000
KIA SONET,KIA,Hyderabad,2023,2095,Petrol,Manual,1,0,998.0,120.0,5.0,1218000
Renault TRIBER,Renault,Hyderabad,2020,19391,Petrol,Automatic,1,0,999.0,72.0,7.0,627000
Maruti Baleno,Maruti,Hyderabad,2016,61802,Petrol,Manual,2,0,1197.0,84.0,5.0,568000
Hyundai Grand i10,Hyundai,Hyderabad,2017,58652,Petrol,Automatic,1,0,1197.0,83.0,5.0,468000
Maruti S PRESSO,Maruti,Hyderabad,2020,55052,Petrol,Manual,2,0,998.0,68.0,5.0,393000
Maruti Vitara Brezza,Maruti,Hyderabad,2020,48436,Petrol,Automatic,1,0,1462.0,105.0,5.0,965000
Hyundai Santro Xing,Hyundai,Hyderabad,2012,42483,Petrol,Manual,1,0,1086.0,63.0,5.0,258000
Honda Amaze,Honda,Hyderabad,2018,82441,Petrol,Automatic,1,0,1199.0,90.0,5.0,641000
Maruti BREZZA,Maruti,Hyderabad,2023,12590,Petrol,Manual,1,0,1462.0,103.0,5.0,1271000
Hyundai Elite i20,Hyundai,Hyderabad,2019,31248,Petrol,Automatic,1,0,1197.0,83.0,5.0,812000
Maruti Baleno,Maruti,Hyderabad,2019,24199,Petrol,Manual,1,0,1197.0,83.0,5.0,712000
Hyundai Eon,Hyundai,Hyderabad,2013,103509,Petrol,Manual,2,0,814.0,56.0,5.0,221000
Honda City,Honda,Hyderabad,2013,70653,Petrol,Manual,2,0,1497.0,118.0,5.0,435000
Volkswagen TAIGUN,Volkswagen,Hyderabad,2023,1607,Petrol,Automatic,1,0,999.0,115.0,5.0,1650000
Maruti New Wagon-R,Maruti,Hyderabad,2020,26074,Petrol,Automatic,1,0,1197.0,83.0,5.0,614000
Hyundai Grand i10,Hyundai,Hyderabad,2015,64087,Petrol,Manual,2,0,1197.0,83.0,5.0,430000
Maruti Alto 800,Maruti,Hyderabad,2013,36298,Petrol,Manual,1,0,796.0,48.0,5.0,230000
Tata NEXON,Tata,Hyderabad,2022,15110,Petrol,Automatic,1,0,1199.0,120.0,5.0,1161000
Tata NEXON,Tata,Hyderabad,2017,74833,Petrol,Manual,1,0,1198.0,110.0,5.0,606000
Hyundai VENUE,Hyundai,Hyderabad,2021,12281,Petrol,Automatic,1,0,998.0,120.0,5.0,1013000
Maruti Ciaz,Maruti,Hyderabad,2015,60582,Petrol,Manual,1,0,1248.0,90.0,5.0,620000
Mahindra XUV300,Mahindra,Hyderabad,2019,59050,Diesel,Manual,1,0,1497.0,117.0,5.0,786000
Maruti Dzire,Maruti,Hyderabad,2023,10289,Petrol,Automatic,1,0,1197.0,90.0,5.0,829000
Mahindra Thar,Mahindra,Hyderabad,2021,24914,Diesel,Automatic,2,0,2184.0,132.0,4.0,1389000
Honda City,Honda,Hyderabad,2015,56455,Petrol,Manual,2,0,1497.0,119.0,5.0,538000
Hyundai Grand i10,Hyundai,Hyderabad,2017,40012,Petrol,Manual,1,0,1197.0,83.0,5.0,511000
Maruti Alto,Maruti,Hyderabad,2012,3877,Petrol,Manual,1,0,796.0,47.0,5.0,228000
Tata NEXON,Tata,Hyderabad,2023,27320,Petrol,Automatic,1,0,1199.0,120.0,5.0,1126000
Tata NEXON,Tata,Hyderabad,2020,44067,Petrol,Manual,1,0,1199.0,120.0,5.0,791000
Maruti Ertiga,Maruti,Hyderabad,2016,88974,Diesel,Manual,1,0,1248.0,90.0,7.0,725600
Maruti Swift,Maruti,Hyderabad,2021,62062,Petrol,Manual,1,0,1197.0,90.0,5.0,681000
Maruti Vitara Brezza,Maruti,Hyderabad,2021,59240,Petrol,Manual,1,0,1462.0,105.0,5.0,820000
Hyundai Elite i20,Hyundai,Hyderabad,2014,114142,Diesel,Manual,1,0,1396.0,90.0,5.0,501000
Maruti IGNIS,Maruti,Hyderabad,2017,39347,Petrol,Automatic,1,0,1197.0,83.0,5.0,538000
Maruti Baleno,Maruti,Hyderabad,2021,31437,Petrol,Manual,1,0,1197.0,83.0,5.0,752000
Hyundai Elite i20,Hyundai,Hyderabad,2019,40619,Petrol,Manual,2,0,1197.0,83.0,5.0,665000
Maruti Baleno,Maruti,Hyderabad,2016,40131,Petrol,Manual,1,0,1197.0,84.0,5.0,606000
Hyundai NEW SANTRO,Hyundai,Hyderabad,2018,45998,Petrol,Automatic,1,0,1086.0,69.0,5.0,487000
Tata TIGOR,Tata,Hyderabad,2018,77786,Petrol,Manual,2,0,1199.0,85.0,5.0,458000
Maruti XL6,Maruti,Hyderabad,2021,53293,Petrol,Manual,1,0,1462.0,105.0,6.0,980000
Hyundai Elite i20,Hyundai,Hyderabad,2016,75364,Petrol,Manual,2,0,1197.0,83.0,5.0,588600
